"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  "
"AKZOINDIA","EQ","21-Nov-2024","3,645.70","3,644.85","3,666.00","3,562.25","3,655.00","3,631.35","3,617.86","16,613","6,01,03,586.75","3,870"
"AKZOINDIA","EQ","19-Nov-2024","3,703.90","3,650.15","3,699.75","3,632.80","3,649.95","3,645.70","3,668.57","8,400","3,08,15,990.85","2,370"
"AKZOINDIA","EQ","18-Nov-2024","3,646.30","3,730.00","3,744.85","3,630.00","3,700.00","3,703.90","3,682.68","23,348","8,59,83,142.20","5,101"
"AKZOINDIA","EQ","14-Nov-2024","3,662.05","3,672.75","3,789.60","3,631.00","3,643.00","3,646.30","3,669.84","14,255","5,23,13,633.95","3,424"
"AKZOINDIA","EQ","13-Nov-2024","3,768.05","3,750.00","3,760.00","3,630.80","3,692.70","3,662.05","3,687.91","22,884","8,43,94,064.05","4,756"
"AKZOINDIA","EQ","12-Nov-2024","3,863.60","3,910.00","3,943.75","3,756.05","3,773.00","3,768.05","3,842.29","16,328","6,27,36,935.75","3,328"
"AKZOINDIA","EQ","11-Nov-2024","4,091.95","4,103.95","4,109.20","3,816.50","3,902.20","3,863.60","3,904.62","34,900","13,62,71,386.85","7,218"
"AKZOINDIA","EQ","08-Nov-2024","4,178.05","4,161.05","4,182.45","4,050.00","4,075.00","4,091.95","4,087.63","12,939","5,28,89,857.00","2,836"
"AKZOINDIA","EQ","07-Nov-2024","4,227.50","4,246.20","4,289.05","4,113.25","4,140.00","4,178.05","4,195.78","28,129","11,80,23,054.30","5,936"
"AKZOINDIA","EQ","06-Nov-2024","4,258.70","4,258.00","4,300.80","4,209.95","4,230.00","4,227.50","4,244.45","18,418","7,81,74,334.60","4,783"
"AKZOINDIA","EQ","05-Nov-2024","4,282.45","4,253.00","4,505.00","4,162.40","4,244.00","4,258.70","4,353.19","1,26,233","54,95,16,637.05","17,487"
"AKZOINDIA","EQ","04-Nov-2024","4,518.50","4,518.00","4,518.00","4,250.00","4,269.40","4,282.45","4,347.12","49,441","21,49,26,049.80","8,928"
"AKZOINDIA","EQ","01-Nov-2024","4,402.30","4,405.00","4,674.00","4,400.00","4,502.00","4,518.50","4,550.68","60,793","27,66,49,483.35","6,837"
"AKZOINDIA","EQ","31-Oct-2024","3,802.70","3,849.00","4,559.00","3,849.00","4,420.00","4,402.30","4,276.72","4,37,849","1,87,25,57,358.90","46,912"
"AKZOINDIA","EQ","30-Oct-2024","3,740.05","3,740.05","3,829.90","3,740.05","3,800.00","3,802.70","3,800.50","5,858","2,22,63,307.95","1,705"
"AKZOINDIA","EQ","29-Oct-2024","3,735.85","3,754.55","3,756.90","3,680.00","3,720.10","3,740.05","3,715.69","5,240","1,94,70,206.95","1,585"
"AKZOINDIA","EQ","28-Oct-2024","3,712.70","3,752.25","3,789.00","3,651.70","3,769.85","3,735.85","3,728.69","9,359","3,48,96,798.90","3,058"
"AKZOINDIA","EQ","25-Oct-2024","3,706.90","3,700.00","3,765.00","3,620.00","3,750.00","3,712.70","3,685.94","13,468","4,96,42,244.90","2,982"
"AKZOINDIA","EQ","24-Oct-2024","3,684.65","3,716.20","3,738.65","3,666.00","3,705.00","3,706.90","3,701.59","6,436","2,38,23,453.60","1,851"
"AKZOINDIA","EQ","23-Oct-2024","3,719.70","3,734.95","3,734.95","3,655.10","3,685.75","3,684.65","3,686.97","13,617","5,02,05,443.75","3,376"
"AKZOINDIA","EQ","22-Oct-2024","3,833.60","3,852.80","3,852.80","3,707.00","3,714.00","3,719.70","3,760.22","14,404","5,41,62,275.45","3,221"
"AKZOINDIA","EQ","21-Oct-2024","3,910.85","3,900.00","3,940.95","3,820.00","3,842.15","3,833.60","3,856.92","10,043","3,87,35,062.75","3,137"
"AKZOINDIA","EQ","18-Oct-2024","3,992.95","4,043.50","4,043.50","3,893.15","3,898.90","3,910.85","3,937.72","9,791","3,85,54,222.20","3,069"
"AKZOINDIA","EQ","17-Oct-2024","4,106.85","4,136.80","4,145.95","3,973.00","4,000.00","3,992.95","4,018.03","9,323","3,74,60,061.50","3,061"
"AKZOINDIA","EQ","16-Oct-2024","4,199.50","4,166.00","4,217.55","4,094.20","4,108.00","4,106.85","4,149.94","8,583","3,56,18,941.25","3,235"
"AKZOINDIA","EQ","15-Oct-2024","4,069.80","4,070.55","4,400.00","4,069.15","4,209.00","4,199.50","4,220.19","64,208","27,09,69,912.40","13,581"
"AKZOINDIA","EQ","14-Oct-2024","4,122.90","4,122.30","4,127.85","4,053.55","4,066.00","4,069.80","4,084.73","11,553","4,71,90,842.75","3,421"
"AKZOINDIA","EQ","11-Oct-2024","4,212.20","4,171.00","4,204.95","4,111.00","4,120.00","4,122.90","4,140.10","11,399","4,71,93,014.15","2,823"
"AKZOINDIA","EQ","10-Oct-2024","4,338.85","4,299.05","4,349.90","4,144.00","4,200.00","4,212.20","4,237.93","26,036","11,03,38,776.35","7,361"
"AKZOINDIA","EQ","09-Oct-2024","3,919.35","3,915.90","4,649.00","3,875.10","4,275.00","4,338.85","4,373.90","1,64,101","71,77,60,686.50","22,971"
"AKZOINDIA","EQ","08-Oct-2024","3,800.60","3,817.05","4,166.95","3,692.70","3,881.50","3,919.35","3,934.99","38,532","15,16,23,024.80","7,137"
"AKZOINDIA","EQ","07-Oct-2024","3,820.70","3,840.70","3,925.00","3,766.60","3,775.45","3,800.60","3,842.20","11,725","4,50,49,819.80","2,545"
"AKZOINDIA","EQ","04-Oct-2024","3,819.40","3,771.30","3,859.95","3,657.55","3,801.35","3,820.70","3,765.14","20,969","7,89,51,311.70","4,288"
"AKZOINDIA","EQ","03-Oct-2024","3,934.65","3,934.65","3,934.65","3,770.00","3,820.00","3,819.40","3,849.74","11,635","4,47,91,681.95","3,189"
"AKZOINDIA","EQ","01-Oct-2024","3,773.55","3,781.20","3,966.15","3,735.10","3,943.90","3,934.65","3,893.36","20,149","7,84,47,272.95","4,982"
"AKZOINDIA","EQ","30-Sep-2024","3,782.85","3,840.70","3,922.85","3,741.00","3,747.50","3,773.55","3,817.88","14,441","5,51,33,947.45","3,703"
"AKZOINDIA","EQ","27-Sep-2024","3,641.15","3,659.40","3,860.00","3,659.40","3,824.75","3,782.85","3,791.99","27,746","10,52,12,686.20","7,488"
"AKZOINDIA","EQ","26-Sep-2024","3,679.35","3,660.05","3,697.40","3,603.00","3,659.00","3,641.15","3,636.78","6,955","2,52,93,810.70","1,733"
"AKZOINDIA","EQ","25-Sep-2024","3,657.30","3,675.60","3,716.95","3,628.50","3,688.00","3,679.35","3,666.80","2,967","1,08,79,400.55","1,043"
"AKZOINDIA","EQ","24-Sep-2024","3,681.30","3,681.30","3,698.95","3,631.00","3,665.00","3,657.30","3,660.13","4,766","1,74,44,189.25","2,218"
"AKZOINDIA","EQ","23-Sep-2024","3,707.05","3,728.75","3,728.75","3,660.05","3,671.00","3,681.30","3,693.85","4,742","1,75,16,233.55","2,034"
"AKZOINDIA","EQ","20-Sep-2024","3,727.30","3,747.80","3,754.00","3,661.30","3,708.55","3,707.05","3,725.73","5,309","1,97,79,895.60","2,957"
"AKZOINDIA","EQ","19-Sep-2024","3,740.95","3,789.95","3,807.00","3,700.00","3,734.70","3,727.30","3,756.09","8,810","3,30,91,110.80","3,551"
"AKZOINDIA","EQ","18-Sep-2024","3,691.70","3,723.95","3,776.85","3,691.80","3,745.00","3,740.95","3,745.88","8,188","3,06,71,265.70","3,822"
"AKZOINDIA","EQ","17-Sep-2024","3,653.85","3,653.85","3,739.95","3,628.60","3,702.00","3,691.70","3,699.85","9,144","3,38,31,431.70","3,356"
"AKZOINDIA","EQ","16-Sep-2024","3,690.55","3,716.00","3,716.00","3,626.00","3,666.70","3,653.85","3,651.33","9,596","3,50,38,163.30","4,298"
"AKZOINDIA","EQ","13-Sep-2024","3,790.10","3,800.00","3,819.10","3,652.55","3,700.00","3,690.55","3,721.99","13,203","4,91,41,457.20","3,992"
"AKZOINDIA","EQ","12-Sep-2024","3,783.50","3,802.60","3,868.00","3,761.15","3,795.00","3,790.10","3,803.66","11,535","4,38,75,180.75","4,869"
"AKZOINDIA","EQ","11-Sep-2024","3,847.75","3,845.00","3,898.70","3,767.10","3,799.00","3,783.50","3,850.36","30,730","11,83,21,538.25","4,411"
"AKZOINDIA","EQ","10-Sep-2024","3,776.90","3,793.25","3,971.25","3,790.00","3,826.50","3,847.75","3,892.85","57,982","22,57,15,377.25","12,389"
"AKZOINDIA","EQ","09-Sep-2024","3,770.35","3,766.90","3,835.00","3,647.20","3,790.00","3,776.90","3,754.50","20,903","7,84,80,246.20","7,134"
"AKZOINDIA","EQ","06-Sep-2024","3,687.20","3,740.00","3,855.00","3,636.00","3,760.00","3,770.35","3,788.28","60,860","23,05,54,918.60","13,002"
"AKZOINDIA","EQ","05-Sep-2024","3,561.30","3,624.95","3,730.00","3,585.00","3,665.00","3,687.20","3,694.16","48,265","17,82,98,677.85","11,736"
"AKZOINDIA","EQ","04-Sep-2024","3,509.40","3,509.00","3,579.90","3,500.45","3,570.00","3,561.30","3,549.49","13,803","4,89,93,607.45","3,768"
"AKZOINDIA","EQ","03-Sep-2024","3,431.05","3,448.25","3,540.00","3,438.00","3,510.00","3,509.40","3,502.10","12,145","4,25,33,056.75","4,200"
"AKZOINDIA","EQ","02-Sep-2024","3,465.15","3,499.85","3,500.05","3,400.00","3,425.00","3,431.05","3,441.58","9,702","3,33,90,207.05","4,035"
"AKZOINDIA","EQ","30-Aug-2024","3,467.15","3,467.15","3,484.50","3,430.05","3,477.90","3,465.15","3,461.08","8,009","2,77,19,777.30","2,844"
"AKZOINDIA","EQ","29-Aug-2024","3,527.20","3,524.05","3,524.05","3,430.00","3,465.00","3,467.15","3,465.63","11,246","3,89,74,516.75","4,297"
"AKZOINDIA","EQ","28-Aug-2024","3,444.75","3,479.00","3,578.80","3,460.00","3,539.35","3,527.20","3,522.75","33,096","11,65,88,957.20","9,569"
"AKZOINDIA","EQ","27-Aug-2024","3,237.70","3,247.70","3,464.00","3,242.05","3,464.00","3,444.75","3,390.95","34,259","11,61,70,475.15","7,443"
"AKZOINDIA","EQ","26-Aug-2024","3,271.60","3,300.00","3,364.95","3,165.05","3,242.00","3,237.70","3,259.62","11,385","3,71,10,784.60","4,248"
"AKZOINDIA","EQ","23-Aug-2024","3,237.85","3,247.85","3,297.40","3,156.95","3,248.55","3,271.60","3,269.11","11,828","3,86,67,057.95","3,145"
"AKZOINDIA","EQ","22-Aug-2024","3,207.40","3,235.05","3,285.00","3,190.15","3,211.35","3,237.85","3,244.58","7,293","2,36,62,750.10","3,256"
"AKZOINDIA","EQ","21-Aug-2024","3,213.20","3,223.30","3,251.85","3,201.00","3,232.00","3,207.40","3,217.22","9,630","3,09,81,831.25","3,892"
"AKZOINDIA","EQ","20-Aug-2024","3,240.05","3,275.35","3,295.85","3,201.00","3,205.00","3,213.20","3,245.01","15,781","5,12,09,466.85","5,845"
"AKZOINDIA","EQ","19-Aug-2024","3,189.20","3,189.20","3,275.00","3,153.00","3,206.50","3,240.05","3,190.20","11,213","3,57,71,757.00","3,508"
"AKZOINDIA","EQ","16-Aug-2024","3,194.85","3,174.85","3,223.05","3,164.00","3,186.00","3,189.20","3,194.39","5,361","1,71,25,129.95","2,026"
"AKZOINDIA","EQ","14-Aug-2024","3,202.70","3,210.05","3,232.60","3,161.55","3,181.35","3,194.85","3,199.99","8,458","2,70,65,481.95","2,971"
"AKZOINDIA","EQ","13-Aug-2024","3,312.45","3,300.00","3,300.00","3,169.10","3,200.20","3,202.70","3,229.80","14,706","4,74,97,473.05","3,766"
"AKZOINDIA","EQ","12-Aug-2024","3,344.65","3,342.70","3,367.05","3,290.10","3,309.65","3,312.45","3,330.59","16,958","5,64,80,104.60","4,722"
"AKZOINDIA","EQ","09-Aug-2024","3,290.10","3,317.75","3,368.90","3,252.20","3,333.00","3,344.65","3,320.18","35,623","11,82,74,914.15","6,803"
"AKZOINDIA","EQ","08-Aug-2024","3,210.65","3,208.05","3,310.00","3,200.65","3,310.00","3,290.10","3,268.48","49,748","16,26,00,571.70","8,498"
"AKZOINDIA","EQ","07-Aug-2024","3,103.15","3,100.00","3,250.00","3,055.50","3,202.00","3,210.65","3,192.26","37,756","12,05,27,068.75","6,826"
"AKZOINDIA","EQ","06-Aug-2024","3,082.10","3,080.05","3,149.00","3,051.85","3,116.05","3,103.15","3,103.42","48,654","15,09,94,016.50","5,803"
"AKZOINDIA","EQ","05-Aug-2024","3,117.50","3,117.65","3,150.00","3,005.05","3,084.00","3,082.10","3,079.81","35,841","11,03,83,596.10","7,931"
"AKZOINDIA","EQ","02-Aug-2024","3,111.75","3,102.00","3,199.00","3,066.70","3,140.00","3,117.50","3,145.59","45,104","14,18,78,602.45","10,812"
"AKZOINDIA","EQ","01-Aug-2024","2,975.85","2,975.85","3,131.00","2,957.95","3,103.30","3,111.75","3,051.98","1,18,943","36,30,11,441.60","20,988"
"AKZOINDIA","EQ","31-Jul-2024","2,953.35","2,978.75","2,982.00","2,925.00","2,980.00","2,975.85","2,965.42","10,308","3,05,67,552.95","3,397"
"AKZOINDIA","EQ","30-Jul-2024","2,942.15","2,942.15","2,989.90","2,923.25","2,931.50","2,953.35","2,961.00","11,456","3,39,21,184.95","3,309"
"AKZOINDIA","EQ","29-Jul-2024","2,872.40","2,880.00","2,960.90","2,880.00","2,940.00","2,942.15","2,926.84","20,011","5,85,68,988.85","5,526"
"AKZOINDIA","EQ","26-Jul-2024","2,802.05","2,850.00","2,884.80","2,802.05","2,880.00","2,872.40","2,843.92","11,584","3,29,44,004.30","3,059"
"AKZOINDIA","EQ","25-Jul-2024","2,827.45","2,820.00","2,844.90","2,752.00","2,801.00","2,802.05","2,802.32","9,672","2,71,04,023.80","2,904"
"AKZOINDIA","EQ","24-Jul-2024","2,803.60","2,804.00","2,855.05","2,803.55","2,840.00","2,827.45","2,827.99","9,150","2,58,76,081.25","2,614"
"AKZOINDIA","EQ","23-Jul-2024","2,814.45","2,806.65","2,836.40","2,773.20","2,805.60","2,803.60","2,805.11","8,205","2,30,15,942.25","2,442"
"AKZOINDIA","EQ","22-Jul-2024","2,841.55","2,865.95","2,866.00","2,806.65","2,808.00","2,814.45","2,830.06","7,205","2,03,90,561.85","2,263"
"AKZOINDIA","EQ","19-Jul-2024","2,934.65","2,915.00","2,915.00","2,832.95","2,845.00","2,841.55","2,857.01","11,824","3,37,81,259.20","3,605"
"AKZOINDIA","EQ","18-Jul-2024","3,017.90","2,990.05","2,990.05","2,905.00","2,910.00","2,934.65","2,957.99","17,154","5,07,41,426.00","6,517"
"AKZOINDIA","EQ","16-Jul-2024","2,907.55","2,900.55","3,032.95","2,888.85","3,010.00","3,017.90","2,978.76","34,646","10,32,01,963.30","8,126"
"AKZOINDIA","EQ","15-Jul-2024","2,885.00","2,930.00","2,959.15","2,880.05","2,888.70","2,907.55","2,912.61","15,247","4,44,08,547.10","4,929"
"AKZOINDIA","EQ","12-Jul-2024","2,897.20","2,900.00","2,960.00","2,875.90","2,878.00","2,885.00","2,912.66","14,106","4,10,86,051.45","3,942"
"AKZOINDIA","EQ","11-Jul-2024","2,920.80","2,955.00","2,959.10","2,890.00","2,897.90","2,897.20","2,916.70","5,721","1,66,86,416.25","2,048"
"AKZOINDIA","EQ","10-Jul-2024","2,910.65","2,922.90","3,000.00","2,817.25","2,915.00","2,920.80","2,921.41","29,755","8,69,26,623.40","8,140"
"AKZOINDIA","EQ","09-Jul-2024","2,874.85","2,889.25","2,944.00","2,875.00","2,883.00","2,910.65","2,911.34","12,627","3,67,61,518.75","4,837"
"AKZOINDIA","EQ","08-Jul-2024","2,943.95","2,969.00","2,970.70","2,850.25","2,890.00","2,874.85","2,886.63","11,507","3,32,16,424.55","3,162"
"AKZOINDIA","EQ","05-Jul-2024","2,883.55","2,872.00","2,957.10","2,865.05","2,922.50","2,943.95","2,908.39","13,537","3,93,70,816.30","3,486"
"AKZOINDIA","EQ","04-Jul-2024","2,862.40","2,871.70","2,896.00","2,855.00","2,877.00","2,883.55","2,879.11","3,911","1,12,60,210.60","1,353"
"AKZOINDIA","EQ","03-Jul-2024","2,868.35","2,868.00","2,890.00","2,855.00","2,859.65","2,862.40","2,868.63","5,341","1,53,21,356.50","1,606"
"AKZOINDIA","EQ","02-Jul-2024","2,862.30","2,886.95","2,889.00","2,850.45","2,865.50","2,868.35","2,873.78","6,549","1,88,20,367.05","2,478"
"AKZOINDIA","EQ","01-Jul-2024","2,835.40","2,870.00","2,890.00","2,825.00","2,890.00","2,862.30","2,860.73","10,922","3,12,44,853.45","3,535"
"AKZOINDIA","EQ","28-Jun-2024","2,834.80","2,849.00","2,870.00","2,813.35","2,820.00","2,835.40","2,843.39","14,273","4,05,83,719.75","5,905"
"AKZOINDIA","EQ","27-Jun-2024","2,891.75","2,880.40","2,899.10","2,824.00","2,830.00","2,834.80","2,839.55","21,014","5,96,70,396.35","6,283"
"AKZOINDIA","EQ","26-Jun-2024","2,910.15","2,878.00","2,922.70","2,870.50","2,886.10","2,891.75","2,890.07","3,426","99,01,364.65","1,360"
"AKZOINDIA","EQ","25-Jun-2024","2,932.60","2,933.45","2,947.25","2,869.65","2,895.00","2,910.15","2,906.01","11,156","3,24,19,496.40","3,317"
"AKZOINDIA","EQ","24-Jun-2024","2,918.45","2,907.00","2,946.40","2,891.55","2,934.00","2,932.60","2,920.73","12,674","3,70,17,288.15","4,258"
"AKZOINDIA","EQ","21-Jun-2024","2,876.50","2,909.95","2,934.90","2,848.20","2,909.00","2,918.45","2,892.38","20,132","5,82,29,298.65","6,029"
"AKZOINDIA","EQ","20-Jun-2024","2,773.90","2,774.95","2,910.10","2,774.95","2,875.05","2,876.50","2,860.31","28,270","8,08,60,838.50","6,220"
"AKZOINDIA","EQ","19-Jun-2024","2,802.95","2,802.00","2,834.80","2,752.10","2,780.00","2,773.90","2,793.94","24,509","6,84,76,678.50","6,139"
"AKZOINDIA","EQ","18-Jun-2024","2,848.20","2,820.05","2,852.75","2,777.00","2,799.00","2,802.95","2,815.15","15,563","4,38,12,151.55","5,084"
"AKZOINDIA","EQ","14-Jun-2024","2,815.60","2,819.00","2,855.00","2,790.00","2,850.00","2,848.20","2,832.88","16,263","4,60,71,152.00","4,459"
"AKZOINDIA","EQ","13-Jun-2024","2,798.80","2,808.80","2,822.95","2,775.05","2,817.00","2,815.60","2,804.03","15,562","4,36,36,361.70","4,177"
"AKZOINDIA","EQ","12-Jun-2024","2,731.85","2,711.25","2,814.00","2,711.25","2,809.00","2,798.80","2,780.30","20,665","5,74,54,893.40","5,116"
"AKZOINDIA","EQ","11-Jun-2024","2,686.95","2,725.95","2,755.00","2,678.15","2,732.50","2,731.85","2,731.72","12,102","3,30,59,329.10","2,920"
"AKZOINDIA","EQ","10-Jun-2024","2,657.45","2,658.00","2,730.00","2,631.00","2,700.00","2,686.95","2,696.18","14,749","3,97,66,026.85","3,852"
"AKZOINDIA","EQ","07-Jun-2024","2,650.70","2,652.80","2,710.05","2,571.70","2,667.00","2,657.45","2,667.27","13,404","3,57,52,067.80","3,683"
"AKZOINDIA","EQ","06-Jun-2024","2,614.50","2,614.50","2,659.90","2,600.90","2,659.90","2,650.70","2,643.91","14,734","3,89,55,308.55","4,803"
"AKZOINDIA","EQ","05-Jun-2024","2,533.50","2,541.05","2,663.65","2,527.95","2,629.00","2,614.50","2,634.57","48,848","12,86,93,624.60","10,013"
"AKZOINDIA","EQ","04-Jun-2024","2,605.20","2,609.00","2,609.00","2,469.05","2,549.00","2,533.50","2,537.42","25,755","6,53,51,179.20","5,358"
"AKZOINDIA","EQ","03-Jun-2024","2,565.55","2,597.70","2,611.60","2,565.55","2,605.00","2,605.20","2,598.94","15,817","4,11,07,374.85","4,342"
"AKZOINDIA","EQ","31-May-2024","2,542.95","2,552.70","2,604.90","2,529.45","2,565.00","2,565.55","2,562.46","18,058","4,62,72,926.45","3,891"
"AKZOINDIA","EQ","30-May-2024","2,555.65","2,560.00","2,560.00","2,526.10","2,552.70","2,542.95","2,550.17","5,867","1,49,61,858.25","1,936"
"AKZOINDIA","EQ","29-May-2024","2,537.20","2,542.15","2,559.55","2,524.70","2,555.00","2,555.65","2,548.87","4,538","1,15,66,784.15","1,509"
"AKZOINDIA","EQ","28-May-2024","2,565.35","2,565.65","2,573.05","2,527.00","2,531.80","2,537.20","2,540.70","7,248","1,84,15,013.10","2,093"
"AKZOINDIA","EQ","27-May-2024","2,572.30","2,591.00","2,594.45","2,548.55","2,558.80","2,565.35","2,567.48","7,727","1,98,38,930.00","2,932"
"AKZOINDIA","EQ","24-May-2024","2,564.85","2,565.00","2,589.00","2,548.75","2,571.00","2,572.30","2,569.84","6,689","1,71,89,677.40","2,182"
"AKZOINDIA","EQ","23-May-2024","2,566.15","2,575.00","2,579.80","2,550.00","2,554.00","2,564.85","2,564.54","5,474","1,40,38,265.20","2,273"
"AKZOINDIA","EQ","22-May-2024","2,561.85","2,569.45","2,582.45","2,548.70","2,560.00","2,566.15","2,565.28","8,654","2,21,99,922.85","2,983"
"AKZOINDIA","EQ","21-May-2024","2,616.15","2,616.15","2,616.15","2,553.00","2,564.00","2,561.85","2,580.35","13,657","3,52,39,842.00","4,133"
"AKZOINDIA","EQ","18-May-2024","2,613.40","2,629.00","2,634.95","2,551.00","2,625.00","2,616.15","2,617.76","3,645","95,41,727.70","529"
"AKZOINDIA","EQ","17-May-2024","2,558.75","2,558.75","2,630.00","2,551.65","2,612.50","2,613.40","2,604.10","35,675","9,29,01,397.85","7,617"
"AKZOINDIA","EQ","16-May-2024","2,553.95","2,566.75","2,614.90","2,546.10","2,551.95","2,558.75","2,580.42","25,200","6,50,26,489.20","7,956"
"AKZOINDIA","EQ","15-May-2024","2,523.25","2,543.35","2,579.00","2,512.25","2,560.00","2,553.95","2,543.90","13,828","3,51,77,009.70","3,573"
"AKZOINDIA","EQ","14-May-2024","2,515.35","2,515.35","2,530.05","2,507.30","2,520.00","2,523.25","2,519.86","7,915","1,99,44,727.85","1,758"
"AKZOINDIA","EQ","13-May-2024","2,494.80","2,500.00","2,525.00","2,488.55","2,505.10","2,515.35","2,508.77","9,967","2,50,04,888.85","2,500"
"AKZOINDIA","EQ","10-May-2024","2,464.80","2,467.15","2,504.00","2,446.55","2,497.00","2,494.80","2,477.95","10,994","2,72,42,632.25","2,929"
"AKZOINDIA","EQ","09-May-2024","2,504.35","2,504.00","2,512.20","2,441.50","2,445.45","2,464.80","2,482.79","10,643","2,64,24,372.30","3,754"
"AKZOINDIA","EQ","08-May-2024","2,499.00","2,499.00","2,515.00","2,483.45","2,508.95","2,504.35","2,502.49","5,810","1,45,39,465.80","2,033"
"AKZOINDIA","EQ","07-May-2024","2,465.20","2,477.00","2,520.00","2,463.45","2,504.95","2,499.00","2,499.01","14,936","3,73,25,182.85","3,695"
"AKZOINDIA","EQ","06-May-2024","2,514.55","2,525.00","2,534.65","2,455.05","2,480.00","2,465.20","2,480.83","14,085","3,49,42,487.95","4,811"
"AKZOINDIA","EQ","03-May-2024","2,522.80","2,555.00","2,589.95","2,499.75","2,515.75","2,514.55","2,535.50","20,907","5,30,09,743.45","5,220"
"AKZOINDIA","EQ","02-May-2024","2,449.85","2,473.90","2,548.00","2,457.00","2,530.00","2,522.80","2,518.29","31,927","8,04,01,476.30","6,090"
"AKZOINDIA","EQ","30-Apr-2024","2,448.75","2,460.00","2,471.40","2,425.10","2,448.00","2,449.85","2,449.94","11,250","2,75,61,804.60","3,001"
"AKZOINDIA","EQ","29-Apr-2024","2,442.00","2,442.05","2,471.95","2,420.80","2,464.65","2,448.75","2,457.83","5,225","1,28,42,184.35","1,341"
"AKZOINDIA","EQ","26-Apr-2024","2,444.05","2,450.95","2,457.00","2,430.00","2,447.00","2,442.00","2,444.14","5,351","1,30,78,584.95","2,289"
"AKZOINDIA","EQ","25-Apr-2024","2,449.20","2,461.45","2,475.00","2,421.35","2,455.00","2,444.05","2,454.23","7,726","1,89,61,371.60","2,295"
"AKZOINDIA","EQ","24-Apr-2024","2,435.00","2,447.20","2,471.95","2,438.70","2,445.05","2,449.20","2,458.31","6,052","1,48,77,676.75","2,477"
"AKZOINDIA","EQ","23-Apr-2024","2,421.40","2,433.55","2,441.85","2,422.00","2,440.10","2,435.00","2,431.04","5,174","1,25,78,211.35","1,366"
"AKZOINDIA","EQ","22-Apr-2024","2,406.25","2,427.50","2,455.00","2,409.85","2,420.00","2,421.40","2,429.92","9,186","2,23,21,233.65","3,199"
"AKZOINDIA","EQ","19-Apr-2024","2,419.85","2,425.00","2,444.10","2,382.05","2,415.00","2,406.25","2,412.46","9,271","2,23,65,904.10","2,984"
"AKZOINDIA","EQ","18-Apr-2024","2,460.10","2,468.05","2,499.00","2,410.00","2,411.90","2,419.85","2,444.72","13,717","3,35,34,277.20","2,756"
"AKZOINDIA","EQ","16-Apr-2024","2,449.00","2,449.00","2,499.80","2,426.25","2,453.20","2,460.10","2,469.58","9,468","2,33,81,969.40","2,943"
"AKZOINDIA","EQ","15-Apr-2024","2,455.70","2,440.00","2,464.65","2,387.00","2,438.00","2,449.00","2,442.24","15,211","3,71,48,863.55","6,090"
"AKZOINDIA","EQ","12-Apr-2024","2,468.00","2,480.35","2,489.25","2,433.00","2,460.00","2,455.70","2,460.08","38,354","9,43,53,968.50","3,225"
"AKZOINDIA","EQ","10-Apr-2024","2,447.55","2,459.80","2,480.00","2,430.05","2,465.00","2,468.00","2,450.74","6,929","1,69,81,206.90","2,365"
"AKZOINDIA","EQ","09-Apr-2024","2,433.85","2,452.10","2,460.00","2,426.50","2,460.00","2,447.55","2,434.37","22,667","5,51,79,866.20","2,764"
"AKZOINDIA","EQ","08-Apr-2024","2,472.60","2,477.00","2,495.40","2,425.00","2,435.10","2,433.85","2,452.48","7,426","1,82,12,100.50","1,901"
"AKZOINDIA","EQ","05-Apr-2024","2,463.60","2,426.65","2,482.55","2,426.65","2,465.00","2,472.60","2,469.92","5,486","1,35,49,989.80","1,439"
"AKZOINDIA","EQ","04-Apr-2024","2,447.75","2,484.45","2,484.45","2,424.40","2,465.00","2,463.60","2,450.12","9,511","2,33,03,088.30","2,843"
"AKZOINDIA","EQ","03-Apr-2024","2,447.50","2,459.75","2,459.75","2,435.00","2,449.95","2,447.75","2,447.01","7,981","1,95,29,615.05","2,118"
"AKZOINDIA","EQ","02-Apr-2024","2,417.10","2,424.00","2,451.95","2,423.10","2,449.00","2,447.50","2,441.50","5,899","1,44,02,397.60","1,599"
"AKZOINDIA","EQ","01-Apr-2024","2,384.70","2,405.45","2,438.00","2,386.10","2,419.90","2,417.10","2,419.17","11,458","2,77,18,828.55","1,958"
"AKZOINDIA","EQ","28-Mar-2024","2,413.40","2,415.00","2,435.00","2,365.00","2,390.00","2,384.70","2,395.03","24,592","5,88,98,517.90","4,880"
"AKZOINDIA","EQ","27-Mar-2024","2,399.30","2,421.00","2,421.00","2,390.00","2,418.00","2,413.40","2,407.43","8,861","2,13,32,241.50","2,007"
"AKZOINDIA","EQ","26-Mar-2024","2,462.50","2,469.90","2,469.90","2,392.60","2,409.00","2,399.30","2,421.57","10,329","2,50,12,376.95","2,710"
"AKZOINDIA","EQ","22-Mar-2024","2,433.50","2,433.50","2,474.85","2,405.30","2,455.00","2,462.50","2,442.23","9,594","2,34,30,767.05","1,648"
"AKZOINDIA","EQ","21-Mar-2024","2,397.55","2,405.00","2,460.00","2,387.55","2,429.35","2,433.50","2,426.86","9,373","2,27,46,998.40","3,216"
